index,Player,Year of Birth,G,WS,Seasons,WS/Season,Time line adjusted,Career Value,Three Best Years,5 year Total WS,Total
32,Jason Kidd*,1974.0,1391.0,138.70000000000002,16.963414634146343,8.176419841840403,17.4,17.841523025469513,10.333333333333334,9.280000000000001,63.031276200643255
50,Horace Grant,1966.0,1165.0,117.99999999999999,14.207317073170731,8.30557939914163,16.6,16.032608695652172,11.466666666666667,10.6,63.00485476146047
52,Chet Walker*,1941.0,1032.0,117.5,12.585365853658537,9.33624031007752,14.1,15.98639455782313,12.1,11.48,63.00263486790065
88,Grant Hill*,1973.0,1026.0,99.9,12.512195121951219,7.98421052631579,17.3,14.275507287796513,12.333333333333334,10.900000000000002,62.79305114744564
69,LaMarcus Aldridge,1986.0,950.0,106.8,11.585365853658537,9.218526315789473,18.6,14.966367713004482,10.700000000000001,9.220000000000002,62.70489402879396
55,George Gervin*,1953.0,1060.0,116.4,12.926829268292684,9.004528301886792,15.3,15.884279475982531,11.366666666666665,11.040000000000003,62.595474444535995
25,Robert Parish*,1954.0,1611.0,147.00000000000003,19.646341463414632,7.4823091247672275,15.4,18.513853904282115,10.733333333333334,10.24,62.369496362382684
65,Larry Nance,1960.0,920.0,109.5,11.21951219512195,9.759782608695653,16.0,15.229485396383867,11.133333333333333,9.900000000000002,62.022601338412855
71,Manu Ginóbili,1978.0,1057.0,106.50000000000001,12.890243902439025,8.26206244087039,17.8,14.936886395511925,10.9,10.120000000000001,62.01894883638232
42,Vince Carter,1977.0,1481.0,125.60000000000002,18.0609756097561,6.954220121539501,17.7,16.719914802981897,11.733333333333334,8.879999999999999,61.98746825785473
364,Rudy Gobert,1993.0,406.0,52.9,4.951219512195122,10.68423645320197,19.3,8.732254869593925,12.666666666666666,10.5,61.88315798946256
180,Blake Griffin,1990.0,604.0,75.2,7.365853658536586,10.209271523178808,19.0,11.562115621156211,10.866666666666665,10.16,61.79805381100168
163,Kevin Love,1989.0,657.0,78.30000000000001,8.012195121951219,9.772602739726029,18.9,11.925068534876639,11.9,9.100000000000001,61.59767127460267
61,Terry Porter,1964.0,1274.0,110.40000000000002,15.536585365853659,7.10580847723705,16.4,15.316315205327419,11.766666666666666,10.860000000000001,61.44879034923113
231,Jimmy Butler,1990.0,523.0,66.1,6.378048780487805,10.363671128107073,19.0,10.455552040493513,11.366666666666667,10.179999999999998,61.365889835267254
124,Kyle Lowry,1987.0,856.0,86.6,10.439024390243903,8.295794392523364,18.7,12.863933452168746,11.166666666666666,10.140000000000002,61.166394511358774
362,Giannis Antetokounmpo,1995.0,465.0,53.199999999999996,5.670731707317073,9.381505376344085,19.5,8.773087071240104,12.9,10.399999999999999,60.95459244758419
54,Dikembe Mutombo*,1967.0,1196.0,116.99999999999999,14.585365853658537,8.021739130434781,16.7,15.940054495912806,10.666666666666666,9.6,60.928460293014254
171,Connie Hawkins*,1943.0,616.0,76.79999999999998,7.512195121951219,10.223376623376621,14.3,11.750305997552017,13.133333333333333,11.52,60.927015954261975
64,Detlef Schrempf,1963.0,1136.0,109.50000000000001,13.853658536585366,7.904049295774649,16.3,15.229485396383867,11.233333333333334,10.099999999999998,60.766868025491846
46,Elvin Hayes*,1946.0,1303.0,120.8,15.890243902439025,7.602148887183422,14.6,16.2891046386192,11.733333333333334,10.320000000000004,60.54458685913596
90,Allen Iverson*,1976.0,914.0,98.89999999999999,11.146341463414634,8.872866520787746,17.6,14.173115505875607,11.333333333333334,8.4,60.37931535999669
62,Wes Unseld*,1947.0,984.0,110.20000000000002,12.0,9.183333333333335,14.7,15.297057190449753,10.866666666666665,10.180000000000001,60.227057190449756
184,Willis Reed*,1943.0,650.0,74.8,7.926829268292683,9.436307692307691,14.3,11.514778325123151,13.299999999999999,11.56,60.11108601743084
144,Peja Stojaković,1978.0,804.0,82.5,9.804878048780488,8.414179104477611,17.8,12.406015037593985,11.233333333333334,10.18,60.03352747540493
232,Yao Ming*,1981.0,486.0,65.99999999999999,5.926829268292683,11.1358024691358,18.1,10.443037974683541,10.9,9.36,59.93884044381934
118,Anthony Mason,1967.0,882.0,88.5,10.75609756097561,8.227891156462585,16.7,13.072378138847858,11.433333333333332,10.500000000000002,59.933602628643776
66,Jeff Hornacek,1964.0,1077.0,108.89999999999999,13.134146341463415,8.291364902506963,16.4,15.171356923934244,10.666666666666666,9.379999999999999,59.90938849310787
59,Jack Sikma*,1956.0,1107.0,112.4,13.5,8.325925925925926,15.6,15.507726269315674,10.699999999999998,9.74,59.8736521952416
86,Eddie Jones,1972.0,954.0,100.49999999999999,11.634146341463415,8.638364779874212,17.2,14.336661911554922,10.233333333333334,8.92,59.32836002476247
91,Jerry Lucas*,1941.0,829.0,98.4,10.109756097560975,9.73317249698432,14.1,14.12169919632606,11.466666666666667,9.84,59.26153835997705
154,Marques Johnson,1957.0,691.0,79.7,8.426829268292684,9.457887120115773,15.7,12.086745526235973,11.633333333333333,10.360000000000001,59.23796597968508
98,Ben Wallace,1975.0,1088.0,93.5,13.268292682926829,7.046875,17.5,13.609898107714702,10.799999999999999,10.2,59.1567731077147
111,Alonzo Mourning*,1971.0,838.0,89.7,10.21951219512195,8.777326968973748,17.1,13.202826022961439,10.733333333333334,9.32,59.13348632526852
158,Jimmy Jones,1945.0,686.0,78.8,8.365853658536585,9.41924198250729,14.5,11.982968369829683,12.300000000000002,10.9,59.102210352336975
60,Tony Parker,1983.0,1254.0,111.2,15.292682926829269,7.271451355661882,18.3,15.39313399778516,9.5,8.580000000000002,59.04458535344705
74,Bill Laimbeer,1958.0,1068.0,105.60000000000001,13.024390243902438,8.107865168539327,15.8,14.848143982002249,10.466666666666667,9.820000000000002,59.04267581720824
76,Rasheed Wallace,1975.0,1109.0,105.09999999999998,13.524390243902438,7.771145175834084,17.5,14.798648268093492,10.0,8.940000000000001,59.00979344392758
83,Carmelo Anthony,1985.0,1064.0,101.10000000000002,12.975609756097562,7.79154135338346,18.5,14.397607519225295,9.866666666666667,8.440000000000001,58.995815539275426
115,Shawn Kemp,1970.0,1051.0,89.4,12.817073170731707,6.975071360608944,17.0,13.170300530347674,11.166666666666666,10.52,58.83203855762328
82,Tyson Chandler,1983.0,1134.0,101.6,13.829268292682928,7.3467372134038795,18.3,14.448236632536974,9.933333333333334,8.680000000000003,58.7083071792742
99,Chris Mullin*,1964.0,986.0,93.09999999999998,12.024390243902438,7.74259634888438,16.4,13.567473039930048,11.200000000000001,9.780000000000001,58.69006938881443
128,Al Horford,1987.0,786.0,85.9,9.585365853658537,8.961577608142493,18.7,12.786543614170883,10.133333333333333,7.94,58.521454555646706
125,Dave Cowens*,1949.0,766.0,86.3,9.341463414634147,9.238381201044385,14.9,12.830805828129645,11.166666666666666,10.379999999999999,58.51585369584069
49,Buck Williams,1961.0,1307.0,120.1,15.939024390243903,7.5349655700076505,16.1,16.225344501486084,9.833333333333334,8.42,58.11364340482707
132,Tim Hardaway,1967.0,867.0,85.0,10.573170731707316,8.03921568627451,16.7,12.686567164179104,11.5,8.9,57.82578285045361
138,Tiny Archibald*,1949.0,876.0,83.40000000000002,10.682926829268293,7.8068493150684946,14.9,12.507498500299942,12.766666666666666,9.72,57.701014482035106
168,Deron Williams,1985.0,845.0,77.4,10.304878048780488,7.511005917159764,18.5,11.820403176542456,10.833333333333334,8.9,57.564742427035554
139,Vern Mikkelsen*,1929.0,699.0,83.3,8.524390243902438,9.771959942775394,12.9,12.496249624962497,12.033333333333333,10.319999999999999,57.52154290107122
155,Marc Gasol,1985.0,795.0,79.60000000000001,9.695121951219512,8.210314465408805,18.5,12.075242718446603,10.033333333333333,8.680000000000003,57.49889051718874
134,Chris Webber,1974.0,831.0,84.5,10.134146341463415,8.338146811070999,17.4,12.630792227204783,10.333333333333334,8.58,57.28227237160912
238,Brad Daugherty,1966.0,548.0,65.10000000000001,6.682926829268292,9.74124087591241,16.6,10.330053951126628,11.333333333333334,9.22,57.224628160372376
117,Glen Rice,1968.0,1000.0,88.7,12.195121951219512,7.2734000000000005,16.8,13.094183643342191,10.333333333333334,9.720000000000004,57.22091697667553
121,Sam Cassell,1970.0,993.0,87.79999999999998,12.109756097560975,7.250352467270895,17.0,12.99585553582001,10.299999999999999,9.600000000000001,57.1462080030909
97,Bobby Jones*,1952.0,941.0,93.9,11.475609756097562,8.182571732199788,15.2,13.65222448386159,10.466666666666667,9.6,57.10146288272804
159,Cedric Maxwell,1956.0,835.0,78.60000000000001,10.182926829268293,7.718802395209581,15.6,11.95982958003652,11.633333333333333,10.12,57.03196530857943
70,Otis Thorpe,1963.0,1257.0,106.59999999999998,15.329268292682928,6.954017501988861,16.3,14.946719012899605,9.733333333333334,8.94,56.8740698482218
81,Jason Terry,1978.0,1410.0,101.99999999999999,17.195121951219512,5.93191489361702,17.8,14.488636363636362,9.666666666666666,8.959999999999999,56.84721792392005
110,Dennis Rodman*,1962.0,911.0,89.79999999999998,11.109756097560975,8.082985729967067,16.2,13.213655091230132,10.2,9.1,56.796640821197194
78,Maurice Cheeks*,1957.0,1101.0,103.39999999999998,13.426829268292684,7.700999091734785,15.7,14.629315223542724,9.666666666666666,8.98,56.67698098194417
102,Sam Jones*,1934.0,871.0,92.4,10.621951219512194,8.698966704936856,13.4,13.492990654205608,10.799999999999999,10.180000000000001,56.57195735914246
160,Spencer Haywood*,1950.0,844.0,78.59999999999998,10.292682926829269,7.6364928909952585,15.0,11.959829580036516,12.333333333333334,9.580000000000002,56.50965580436511
108,Hersey Hawkins,1967.0,983.0,90.69999999999999,11.987804878048781,7.566022380467954,16.7,13.310830642794244,10.066666666666668,8.84,56.48351968992887
107,Rashard Lewis,1980.0,1049.0,90.9,12.792682926829269,7.105624404194471,18.0,13.332355529480786,9.299999999999999,8.719999999999999,56.457979933675254
94,Andre Iguodala,1984.0,1108.0,96.5,13.512195121951219,7.141696750902527,18.4,13.924963924963926,8.833333333333332,8.139999999999999,56.43999400919978
236,Paul George,1991.0,604.0,65.3,7.365853658536586,8.86523178807947,19.1,10.35521725340945,10.633333333333335,7.419999999999999,56.373782374822255
166,Stephon Marbury,1978.0,846.0,77.60000000000001,10.317073170731707,7.521513002364068,17.8,11.843711843711844,10.133333333333333,9.06,56.35855817940925
131,Cliff Hagan*,1932.0,839.0,85.2,10.231707317073171,8.327056019070321,13.2,12.708830548926013,11.433333333333332,10.559999999999999,56.22921990132966
308,Kyrie Irving,1993.0,508.0,58.4,6.195121951219512,9.426771653543307,19.3,9.46822308690013,9.466666666666667,8.459999999999999,56.12166140711011
119,Paul Millsap,1986.0,945.0,88.0,11.524390243902438,7.635978835978837,18.6,13.017751479289942,8.733333333333333,8.099999999999998,56.08706364860211
177,Kiki Vandeweghe,1959.0,810.0,75.6,9.878048780487806,7.653333333333332,15.9,11.609336609336607,10.700000000000001,10.079999999999998,55.942669942669944
254,David Thompson*,1955.0,592.0,63.099999999999994,7.219512195121951,8.740202702702701,15.5,10.076652826572978,11.933333333333332,9.66,55.91018886260902
85,Alex English*,1954.0,1193.0,100.69999999999997,14.548780487804878,6.9215423302598476,15.4,14.357000285143993,9.866666666666667,9.34,55.885209282070505
152,Carlos Boozer,1982.0,861.0,80.2,10.5,7.6380952380952385,18.2,12.144155057540884,10.0,7.68,55.66225029563612
324,Andre Drummond,1994.0,542.0,56.5,6.609756097560975,8.547970479704798,19.4,9.216965742251224,10.066666666666668,8.42,55.65160288862269
84,Andre Miller,1977.0,1304.0,100.90000000000002,15.902439024390244,6.34493865030675,17.7,14.37731547449416,9.3,7.74,55.462254124800914
178,Andrei Kirilenko,1982.0,797.0,75.39999999999999,9.71951219512195,7.757590966122961,18.2,11.585740626920712,9.566666666666665,8.3,55.409998259710335
136,Steve Smith,1970.0,942.0,83.7,11.487804878048781,7.285987261146497,17.0,12.541204674857658,9.9,8.62,55.34719193600415
161,Billy Cunningham*,1944.0,770.0,78.5,9.390243902439025,8.35974025974026,14.4,11.948249619482496,10.733333333333334,9.9,55.34132321255609
173,Brad Miller,1977.0,868.0,76.4,10.585365853658537,7.217511520737327,17.7,11.70343137254902,9.566666666666668,9.120000000000001,55.30760955995302
380,Gilbert Arenas,1982.0,552.0,51.2,6.7317073170731705,7.6057971014492765,18.2,8.49933598937583,11.966666666666669,9.0,55.27179975749178
140,Richard Jefferson,1981.0,1181.0,83.19999999999999,14.402439024390244,5.776799322607959,18.1,12.484993997599037,10.866666666666667,7.94,55.168459986873664
237,Roger Brown*,1943.0,605.0,65.2,7.378048780487805,8.83702479338843,14.3,10.342639593908629,11.4,10.16,55.039664387297066
148,James Worthy*,1962.0,926.0,81.29999999999998,11.292682926829269,7.199352051835851,16.2,12.269846060971929,9.933333333333332,9.400000000000002,55.002531446141106
174,David Lee,1984.0,829.0,75.9,10.109756097560975,7.507599517490954,18.4,11.644676281067813,9.466666666666667,7.919999999999999,54.93894246522544
80,Hal Greer*,1937.0,1122.0,102.7,13.682926829268293,7.505704099821747,13.7,14.559115395520271,10.200000000000001,8.960000000000003,54.92481949534202
186,George McGinnis*,1951.0,842.0,74.50000000000001,10.268292682926829,7.255344418052259,15.1,11.479198767334362,11.033333333333333,10.040000000000001,54.90787651871995
197,Mookie Blaylock,1968.0,889.0,71.8,10.841463414634147,6.622722159730033,16.8,11.15599751398384,10.700000000000001,9.62,54.89871967371388
199,Mike Conley,1988.0,788.0,71.4,9.609756097560975,7.429949238578681,18.8,11.107654013690105,9.366666666666665,8.039999999999997,54.74426991893546
201,Mark Price,1965.0,722.0,71.10000000000001,8.804878048780488,8.075069252077563,16.5,11.071317346620992,10.466666666666667,8.460000000000003,54.573053265365225
164,Harry Gallatin*,1928.0,682.0,78.29999999999998,8.317073170731707,9.414369501466274,12.8,11.925068534876635,10.666666666666666,9.580000000000002,54.38610470300958
142,Bill Sharman*,1927.0,711.0,82.8,8.670731707317072,9.549367088607596,12.7,12.439903846153845,10.200000000000001,9.42,54.30927093476144
89,A.C. Green,1964.0,1278.0,99.40000000000002,15.585365853658537,6.377777777777779,16.4,14.224384659416142,9.166666666666668,8.120000000000001,54.28882910386059
149,Lou Hudson,1945.0,890.0,80.89999999999999,10.853658536585366,7.453707865168538,14.5,12.224236929585977,10.299999999999999,9.62,54.09794479475451
112,P.J. Brown,1970.0,1089.0,89.7,13.28048780487805,6.75426997245179,17.0,13.202826022961439,8.833333333333334,8.280000000000001,54.07042932874656
209,Rudy Tomjanovich*,1949.0,768.0,70.49999999999999,9.365853658536585,7.527343749999999,14.9,10.998439937597503,11.100000000000001,9.5,54.0257836875975
126,Joe Dumars*,1964.0,1018.0,86.2,12.414634146341463,6.943418467583498,16.4,12.819750148721,9.266666666666667,8.579999999999998,54.00983528297116
120,Antawn Jamison,1977.0,1083.0,87.89999999999996,13.207317073170731,6.655401662049859,17.7,13.006806747558446,8.9,7.719999999999999,53.9822084096083
127,David West,1981.0,1034.0,85.99999999999999,12.609756097560975,6.820116054158606,18.1,12.797619047619046,8.533333333333333,7.68,53.93106843511099
105,Terry Cummings,1962.0,1183.0,91.29999999999998,14.426829268292684,6.328486897717665,16.2,13.375329622033401,9.4,8.62,53.92381651975106
169,Lamar Odom,1980.0,961.0,77.0,11.71951219512195,6.570239334027056,18.0,11.773700305810397,9.666666666666666,7.8199999999999985,53.83060630650412
233,Terrell Brandon,1971.0,724.0,65.9,8.829268292682928,7.463812154696132,17.1,10.430515986071542,10.700000000000001,8.080000000000002,53.77432814076768
150,Isiah Thomas*,1962.0,979.0,80.80000000000001,11.939024390243903,6.767722165474975,16.2,12.212817412333738,9.7,8.860000000000001,53.74053957780872
213,Larry Johnson,1970.0,707.0,69.69999999999999,8.621951219512194,8.084016973125884,17.0,10.900844541757897,9.533333333333333,8.2,53.71819484821711
265,Anfernee Hardaway,1972.0,704.0,61.99999999999999,8.585365853658537,7.221590909090907,17.2,9.935897435897434,11.066666666666668,8.28,53.70415501165501
75,Sam Perkins,1962.0,1286.0,105.30000000000001,15.682926829268293,6.7143079315707626,16.2,14.818463270475654,8.200000000000001,7.5600000000000005,53.49277120204642
95,Vlade Divac*,1969.0,1134.0,96.3,13.829268292682928,6.963492063492063,16.9,13.904129367600346,8.4,7.24,53.40762143109241
266,Joakim Noah,1986.0,667.0,61.800000000000004,8.134146341463415,7.5976011994003,18.6,9.910198845413726,9.166666666666666,8.08,53.35446671148069
122,Derek Harper,1962.0,1199.0,86.8,14.621951219512194,5.93628023352794,16.2,12.885985748218527,9.466666666666667,8.8,53.28893264841314
202,Shareef Abdur-Rahim,1977.0,830.0,71.10000000000001,10.121951219512194,7.024337349397592,17.7,11.071317346620992,9.0,8.46,53.25565469601858
181,Bernard King*,1957.0,874.0,75.2,10.658536585365853,7.05537757437071,15.7,11.562115621156211,9.966666666666667,8.900000000000002,53.184159862193596
156,Mitch Richmond*,1966.0,976.0,79.3,11.902439024390244,6.6625,16.6,12.040692377771029,9.366666666666667,8.48,53.149859044437704
129,Rod Strickland,1967.0,1094.0,85.8,13.341463414634147,6.43107861060329,16.7,12.775461584276355,8.866666666666667,8.36,53.13320686154631
147,Zach Randolph,1982.0,1116.0,81.3,13.609756097560975,5.973655913978495,18.2,12.269846060971929,9.366666666666667,7.319999999999998,53.13016864161709
96,Lenny Wilkens*,1938.0,1077.0,95.6,13.134146341463415,7.278737233054781,13.8,13.831018518518519,9.733333333333333,8.48,53.12308908490664
322,Larry Jones,1943.0,551.0,56.500000000000014,6.719512195121951,8.408348457350273,14.3,9.216965742251224,11.100000000000001,10.04,53.0653141996015
240,Mel Daniels*,1945.0,639.0,64.89999999999999,7.7926829268292686,8.328325508607197,14.5,10.304858685296919,10.3,9.62,53.05318419390411
280,DeMar DeRozan,1990.0,752.0,60.3,9.170731707317072,6.575265957446809,19.0,9.716403480502738,9.5,8.260000000000002,53.051669437949556
188,Larry Foust,1929.0,817.0,74.19999999999999,9.963414634146341,7.447246022031823,12.9,11.443553362122145,11.6,9.639999999999999,53.03079938415397
192,Nenê,1983.0,965.0,73.2,11.768292682926829,6.220103626943006,18.3,11.324257425742575,9.9,7.280000000000003,53.02436105268558
189,Luol Deng,1986.0,902.0,74.10000000000001,11.0,6.736363636363637,18.6,11.43165689601975,9.233333333333334,6.9,52.90135386571672
350,Steve Francis,1978.0,576.0,54.10000000000001,7.024390243902439,7.701736111111113,17.8,8.89510029595528,10.133333333333333,8.24,52.77016974039973
162,Dan Majerle,1966.0,955.0,78.39999999999998,11.646341463414634,6.731727748691098,16.6,11.936662606577341,9.1,8.36,52.728390355268445
248,Serge Ibaka,1990.0,753.0,63.900000000000006,9.182926829268293,6.958565737051793,19.0,10.178400764574706,8.866666666666667,7.68,52.68363316829316
224,Paul Westphal*,1951.0,823.0,67.5,10.036585365853659,6.725394896719319,15.1,10.62992125984252,10.233333333333333,9.98,52.668649489895174
176,Shane Battier,1979.0,977.0,75.7,11.914634146341463,6.35353121801433,17.9,11.621123733497084,8.766666666666667,8.0,52.64132161817808
462,Isaiah Thomas,1990.0,485.0,45.2,5.914634146341464,7.642061855670103,19.0,7.655826558265583,9.966666666666667,8.2,52.46455508060235
151,Bob Dandridge,1948.0,839.0,80.2,10.231707317073171,7.838379022646007,14.8,12.144155057540884,9.200000000000001,8.42,52.402534080186896
146,Marcus Camby,1975.0,973.0,81.5,11.865853658536585,6.868448098663927,17.5,12.292609351432882,8.799999999999999,6.860000000000001,52.3210574500968
222,Gus Williams,1954.0,825.0,67.99999999999999,10.060975609756097,6.758787878787878,15.4,10.691823899371068,10.1,9.259999999999998,52.21061177815894
194,Bill Cartwright,1958.0,963.0,72.8,11.74390243902439,6.19896157840083,15.8,11.27633209417596,9.966666666666667,8.919999999999998,52.161960339243464
574,Brandon Roy,1985.0,326.0,37.5,3.975609756097561,9.432515337423313,18.5,6.521739130434783,10.200000000000001,7.5,52.154254467858095
306,George Yardley*,1929.0,472.0,58.5,5.7560975609756095,10.163135593220339,12.9,9.481361426256077,10.433333333333334,9.120000000000001,52.09783035280975
217,John Drew,1955.0,739.0,68.89999999999999,9.012195121951219,7.645196211096075,15.5,10.802759485732203,9.466666666666667,8.68,52.09462236349494
130,Michael Finley,1974.0,1103.0,85.30000000000001,13.451219512195122,6.341432456935631,17.4,12.719952281538921,8.133333333333333,7.480000000000002,52.07471807180789
333,Michael Redd,1980.0,629.0,55.800000000000004,7.670731707317073,7.274403815580286,18.0,9.123610202746892,9.5,8.16,52.05801401832717
272,Kevin Martin,1984.0,714.0,61.3,8.707317073170731,7.040056022408963,18.4,9.845807902345005,9.366666666666667,7.4,52.052530591420634
133,Dale Ellis,1961.0,1209.0,84.60000000000001,14.74390243902439,5.737965260545907,16.1,12.641960549910342,9.700000000000001,7.74,51.919925810456256
193,Mike Bibby,1979.0,1001.0,73.2,12.207317073170731,5.996403596403597,17.9,11.324257425742575,8.733333333333334,7.620000000000002,51.573994355479506
183,Dick Van Arsdale,1944.0,921.0,75.10000000000001,11.231707317073171,6.68642779587405,14.4,11.550292217779145,9.866666666666667,9.06,51.563386680319866
113,Clifford Robinson,1967.0,1380.0,89.6,16.829268292682926,5.324057971014493,16.7,13.191990577149587,8.766666666666666,7.58,51.562715214830746
114,Charles Oakley,1964.0,1282.0,89.4,15.634146341463415,5.718252730109205,16.4,13.170300530347674,8.9,7.359999999999997,51.54855326045688
319,Calvin Natt,1957.0,599.0,57.0,7.304878048780488,7.803005008347245,15.7,9.283387622149837,9.766666666666667,8.76,51.31305929716375
294,Gerald Wallace,1983.0,832.0,59.5,10.146341463414634,5.8641826923076925,18.3,9.612277867528272,9.566666666666666,7.94,51.28312722650263
135,Calvin Murphy*,1949.0,1002.0,84.10000000000001,12.21951219512195,6.88243512974052,14.9,12.586052080215504,8.766666666666667,8.100000000000001,51.23515387662269
205,Brent Barry,1972.0,912.0,70.69999999999999,11.121951219512194,6.356798245614034,17.2,11.022762706579355,8.966666666666667,7.679999999999998,51.22622761886006
334,Kenny Sears,1934.0,529.0,55.8,6.451219512195122,8.64952741020794,13.4,9.123610202746892,10.700000000000001,9.26,51.13313761295483
247,Bobby Wanzer*,1922.0,568.0,63.99999999999999,6.926829268292683,9.239436619718308,12.2,10.19108280254777,10.333333333333334,9.16,51.123852755599415
157,Tom Chambers,1960.0,1107.0,79.00000000000001,13.5,5.851851851851853,16.0,12.006079027355623,9.266666666666666,7.920000000000002,51.04459754587415
241,Archie Clark,1942.0,725.0,64.8,8.841463414634147,7.329103448275862,14.2,10.292249047013975,10.166666666666666,8.919999999999998,50.9080191619565
274,Fat Lever,1961.0,752.0,61.199999999999996,9.170731707317072,6.673404255319149,16.1,9.832904884318765,9.766666666666667,8.52,50.89297580630458
204,Al Jefferson,1985.0,915.0,70.99999999999999,11.158536585365853,6.362841530054644,18.5,11.059190031152646,7.766666666666667,7.100000000000001,50.78869822787396
227,Zydrunas Ilgauskas,1976.0,843.0,66.4,10.28048780487805,6.458837485172005,17.6,10.493046776232617,8.733333333333334,7.459999999999999,50.74521759473796
153,Paul Silas,1944.0,1254.0,80.00000000000001,15.292682926829269,5.231259968102075,14.4,12.121212121212123,10.066666666666666,8.920000000000003,50.73913875598086
123,Dale Davis,1970.0,1094.0,86.70000000000003,13.341463414634147,6.498537477148083,17.0,12.874962874962879,7.566666666666666,6.760000000000001,50.70016701877763
141,Joe Johnson,1982.0,1276.0,83.0,15.560975609756097,5.333855799373041,18.2,12.462462462462463,7.866666666666667,6.8199999999999985,50.68298492850217
200,Jamaal Wilkes*,1954.0,828.0,71.4,10.097560975609756,7.071014492753624,15.4,11.107654013690105,8.933333333333334,8.100000000000001,50.61200183977707
106,Bob Cousy*,1929.0,924.0,90.99999999999999,11.268292682926829,8.075757575757574,12.9,13.343108504398824,8.533333333333333,7.7399999999999975,50.59219941348972
424,Gordon Hayward,1991.0,589.0,47.99999999999999,7.182926829268292,6.682512733446519,19.1,8.053691275167784,9.333333333333334,7.4,50.56953734194764
310,Rajon Rondo,1987.0,825.0,58.300000000000004,10.060975609756097,5.794666666666667,18.7,9.455076224456699,8.9,7.640000000000001,50.48974289112336
182,Jack Twyman*,1935.0,823.0,75.10000000000001,10.036585365853659,7.48262454434994,13.5,11.550292217779145,9.233333333333333,8.66,50.42625009546242
411,Kemba Walker,1991.0,605.0,48.7,7.378048780487805,6.600661157024794,19.1,8.151991965182457,8.866666666666667,7.700000000000001,50.41931978887393
345,Mehmet Okur,1980.0,634.0,54.7,7.7317073170731705,7.074763406940064,18.0,8.976042008532984,8.5,7.840000000000001,50.390805415473054
591,Hassan Whiteside,1990.0,343.0,36.9,4.182926829268292,8.821574344023324,19.0,6.430812129661903,8.700000000000001,7.339999999999999,50.29238647368523
287,George Hill,1987.0,726.0,59.9,8.853658536585366,6.765564738292011,18.7,9.664407873507583,8.066666666666666,6.999999999999998,50.196639278466264
170,Walter Davis,1955.0,1033.0,76.9,12.597560975609756,6.1043562439496615,15.5,11.762006729886815,9.266666666666667,7.5200000000000005,50.15302964050314
175,Rolando Blackman,1960.0,980.0,75.80000000000001,11.951219512195122,6.342448979591838,16.0,11.632903621853899,8.366666666666667,7.779999999999999,50.1220192681124
484,Draymond Green,1991.0,533.0,43.3,6.5,6.661538461538461,19.1,7.381520627344017,9.266666666666667,7.68,50.089725755549146
261,Kenny Anderson,1971.0,858.0,62.300000000000004,10.463414634146341,5.954079254079255,17.1,9.974383605507525,9.200000000000001,7.76,49.98846285958678
459,Jonas Valančiūnas,1993.0,489.0,45.4,5.963414634146342,7.613087934560326,19.3,7.684495599187543,7.900000000000001,7.459999999999999,49.95758353374787
220,Doc Rivers,1962.0,864.0,68.2,10.536585365853659,6.472685185185185,16.2,10.716530483972345,9.033333333333333,7.519999999999999,49.94254900249086
283,James Silas,1950.0,685.0,60.10000000000001,8.353658536585366,7.194452554744527,15.0,9.690422444372784,10.266666666666666,7.780000000000001,49.931541665783975
208,Clyde Lovellette*,1930.0,704.0,70.59999999999998,8.585365853658537,8.223295454545452,13.0,11.010605115408607,9.200000000000001,8.459999999999997,49.893900569954056
172,Gail Goodrich*,1944.0,1031.0,76.60000000000001,12.573170731707316,6.092337536372455,14.4,11.726883037354563,9.4,8.260000000000002,49.87922057372701
273,Marcin Gortat,1985.0,806.0,61.29999999999999,9.829268292682928,6.236476426799006,18.5,9.845807902345003,8.1,7.139999999999998,49.82228432914401
104,Mark Jackson,1966.0,1296.0,91.5,15.804878048780488,5.789351851851852,16.6,13.396778916544656,7.7,6.26,49.74613076839651
253,Baron Davis,1980.0,835.0,63.199999999999996,10.182926829268293,6.206467065868263,18.0,10.089399744572157,8.6,6.7,49.59586681044043
246,Derrick Coleman,1968.0,781.0,64.2,9.524390243902438,6.740588988476313,16.8,10.216422660725653,8.633333333333333,7.18,49.5703449825353
230,Jermaine O'Neal,1979.0,1011.0,66.10000000000001,12.329268292682928,5.361226508407517,17.9,10.455552040493515,8.633333333333333,7.220000000000001,49.570111882234364
279,Mack Calvin,1948.0,755.0,60.4,9.207317073170731,6.56,14.8,9.729381443298967,9.4,9.040000000000001,49.529381443298966
179,Byron Scott,1962.0,1073.0,75.3,13.085365853658537,5.754520037278658,16.2,11.573931755302796,8.433333333333332,7.56,49.52178512591478
143,Dennis Johnson*,1955.0,1100.0,82.7,13.414634146341463,6.164909090909092,15.5,12.428614367297865,7.966666666666666,7.42,49.48019012487363
211,Happy Hairston,1943.0,776.0,70.0,9.463414634146341,7.396907216494846,14.3,10.9375,9.1,7.740000000000004,49.47440721649485
316,Donnie Freeman,1945.0,648.0,58.0,7.902439024390244,7.339506172839506,14.5,9.415584415584414,9.5,8.68,49.43509058842392
255,Tayshaun Prince,1981.0,1017.0,63.00000000000001,12.402439024390244,5.079646017699115,18.1,10.063897763578275,8.299999999999999,7.880000000000001,49.423543781277395
